time_ms,left_cmd_torque,right_cmd_torque,fl_vel,fr_vel,robot_vel
442,4.39629,-4.46455,2.61352,-2.62073,0.163037
443,4.39629,-4.46455,2.62044,-2.62768,0.163582
444,4.27477,-4.34314,2.6274,-2.63466,0.164122
445,4.27477,-4.34314,2.63218,-2.63946,0.164651
446,4.54248,-4.61147,2.63731,-2.64461,0.165155
447,4.54248,-4.61147,2.64755,-2.65487,0.165656
448,4.41883,-4.47832,2.65719,-2.66453,0.166188
449,4.41883,-4.47832,2.66416,-2.67135,0.166735
450,4.28761,-4.35696,2.67118,-2.67824,0.167276
451,4.28761,-4.35696,2.67584,-2.68296,0.167806
452,4.55866,-4.62862,2.68087,-2.68806,0.168311
453,4.55866,-4.62862,2.69107,-2.69832,0.168811
454,4.42544,-4.49544,2.70069,-2.70798,0.169342
455,4.42544,-4.49544,2.70747,-2.71481,0.169888
456,4.304,-4.36448,2.71432,-2.72169,0.170428
457,4.304,-4.36448,2.71902,-2.72624,0.170955
458,4.57832,-4.63959,2.72408,-2.73118,0.171457
459,4.57832,-4.63959,2.73435,-2.74137,0.171954
460,4.44504,-4.50654,2.74401,-2.75096,0.172483
461,4.44504,-4.50654,2.75084,-2.75773,0.173027
462,4.30439,-4.36612,2.75771,-2.76456,0.173564
463,4.30439,-4.36612,2.76208,-2.7689,0.174089
464,4.5823,-4.6448,2.76686,-2.77365,0.174587
465,4.5823,-4.6448,2.77695,-2.78373,0.175078
466,4.44929,-4.51201,2.78645,-2.79322,0.1756
467,4.44929,-4.51201,2.79313,-2.79989,0.176137
468,4.30892,-4.37187,2.79987,-2.80663,0.176667
469,4.30892,-4.37187,2.80411,-2.81087,0.177184
470,4.59034,-4.65404,2.80878,-2.81554,0.177674
471,4.59034,-4.65404,2.81881,-2.82558,0.178157
472,4.45758,-4.52149,2.82824,-2.83503,0.178673
473,4.45758,-4.52149,2.83486,-2.84166,0.179203
474,4.31748,-4.38161,2.84153,-2.84834,0.179727
475,4.31748,-4.38161,2.84572,-2.85254,0.180239
476,4.60233,-4.66718,2.85032,-2.85715,0.180723
477,4.60233,-4.66718,2.86034,-2.8672,0.181201
478,4.4602,-4.51566,2.86976,-2.87664,0.181712
479,4.4602,-4.51566,2.87619,-2.8829,0.182238
480,4.31094,-4.37636,2.88269,-2.88928,0.182755
481,4.31094,-4.37636,2.88655,-2.89322,0.183258
482,4.59952,-4.66563,2.89087,-2.89759,0.183733
483,4.59952,-4.66563,2.90069,-2.90748,0.1842
484,4.45794,-4.52421,2.90992,-2.91676,0.184699
485,4.45794,-4.52421,2.91618,-2.92306,0.185214
486,4.30925,-4.37569,2.92251,-2.92943,0.185721
487,4.30925,-4.37569,2.92623,-2.93318,0.186214
488,4.60146,-4.66858,2.9304,-2.93738,0.186678
489,4.60146,-4.66858,2.94014,-2.94716,0.187135
490,4.46042,-4.51809,2.94928,-2.95633,0.187625
491,4.46042,-4.51809,2.95544,-2.96235,0.18813
492,4.31229,-4.37029,2.96169,-2.96847,0.188626
493,4.31229,-4.37029,2.96532,-2.972,0.189109
494,4.60804,-4.66688,2.96939,-2.97599,0.189563
495,4.60804,-4.66688,2.97908,-2.98564,0.190009
496,4.45792,-4.51706,2.98816,-2.99468,0.190489
497,4.45792,-4.51706,2.9941,-3.00058,0.190984
498,4.3105,-4.36995,3.00013,-3.00658,0.191471
499,4.3105,-4.36995,3.00357,-3.01001,0.191943
500,4.60989,-4.66995,3.00746,-3.01389,0.192386
501,4.60989,-4.66995,3.01705,-3.02347,0.192823
